,Body type,Kilometers driven,Transmission type,Number of Owners,Year of manufacture,price,Fuel Type,Insurance Validity,Seats,Engine,Mileage,Steering Type,Top Speed,Cargo Volumn,City
1552,2,0.012727272727272728,1,0.6000000000000001,0.6578947368421026,0.0019247663907277944,4,5,0.375,0.2736,0.05657538368943726,4,170.0,6.517151272687995e-05,1
1553,7,0.006727272727272728,1,0.2,0.9210526315789451,0.019403137027605145,4,5,0.375,0.2394,0.07854348480288895,1,170.0,8.334683500130863e-05,1
1554,7,0.003636363636363637,0,0.2,0.973684210526315,0.06942743919521963,1,0,0.625,0.43960000000000005,0.09160286736693699,4,162.41,0.0024705455920169825,1
1555,2,0.009812181818181819,1,0.2,0.8157894736842053,0.01277341023430684,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1556,2,0.009581818181818183,1,0.2,0.6842105263157876,0.00672227777933275,4,0,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,1
1557,7,0.01090909090909091,0,0.2,0.8684210526315752,0.017595029720341968,4,5,0.375,0.2396,0.07463135720734276,4,154.19,8.334683500130863e-05,1
1558,2,0.009812181818181819,1,0.2,0.8157894736842053,0.01277341023430684,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1559,8,0.018040909090909094,1,0.4,0.7631578947368425,0.0085544931840261,4,0,0.375,0.2398,0.08666867288594646,1,170.0,0.0001015221572757373,1
1560,8,0.01090909090909091,1,0.4,0.6842105263157876,0.005902602466706777,4,5,0.375,0.2736,0.06710803490821549,4,165.0,0.0024705455920169825,1
1561,2,0.008767272727272728,0,0.2,0.9210526315789451,0.01899329937129216,4,4,0.375,0.2398,0.07538368943725551,1,170.0,8.438542484556168e-05,1
1562,2,0.013095272727272728,1,0.2,0.8157894736842053,0.012580545454865436,4,5,0.375,0.2398,0.08742100511585915,4,172.0,8.438542484556168e-05,1
1563,8,0.014545454545454547,0,0.2,0.8157894736842053,0.01226714018827315,4,5,0.375,0.2396,0.06334637375865182,4,160.0,9.632920805447196e-05,1
1564,2,0.014315454545454546,1,0.2,0.8421052631578902,0.016003895289950377,4,4,0.375,0.2398,0.06861269936804093,4,165.0,6.517151272687995e-05,1
1565,7,0.013264545454545456,1,0.4,0.8684210526315752,0.01911383985844304,1,6,0.375,0.29960000000000003,0.11977129100210654,4,170.0,8.386612992343516e-05,1
1566,8,0.007272727272727274,0,0.2,0.7894736842105203,0.015184219977324404,4,5,0.375,0.2746,0.09058080048149264,4,190.0,0.0001248904287714313,1
1567,7,0.0025521818181818185,1,0.2,0.9473684210526301,0.04295674821688676,4,0,0.375,0.2736,0.05431838699969908,4,170.0,0.0024705455920169825,1
1568,2,0.005272727272727273,1,0.2,0.8947368421052602,0.01747448923319109,4,0,0.375,0.2394,0.08666867288594646,4,170.0,6.646975003219628e-05,1
1569,2,0.012702545454545456,1,0.2,0.8421052631578902,0.014436868956988959,4,5,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1570,8,0.006498,1,0.2,0.8947368421052602,0.015184219977324404,4,5,0.375,0.2394,0.09825458922660249,4,172.0,9.814674028191482e-05,1
1571,2,0.02181818181818182,0,0.4,0.8157894736842053,0.011568005362798058,4,5,0.375,0.2398,0.08967800180559735,4,172.0,8.438542484556168e-05,1
1572,4,0.003272727272727273,1,0.2,0.8947368421052602,0.027117728205261354,1,0,0.625,0.24960000000000002,0.13120674089678003,4,160.0,2.7522630872706274e-05,1
1573,7,0.0038181818181818182,1,0.2,0.8947368421052602,0.03808691253599128,1,0,0.375,0.3912,0.06974119771291004,4,170.0,0.00010282039458105363,1
1574,2,0.012800727272727273,1,0.2,0.8157894736842053,0.012532329260005082,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1575,8,0.011454545454545455,1,0.2,0.7894736842105203,0.015786922413078795,4,0,0.375,0.3196,0.06778513391513694,4,185.0,0.00012073606939441902,1
1576,8,0.016,1,0.4,0.8421052631578902,0.011809086337099813,4,5,0.375,0.2396,0.07463135720734276,4,170.0,7.815388578004329e-05,1
1577,8,0.01181818181818182,1,0.2,0.8421052631578902,0.019523677514756026,4,0,0.375,0.2994,0.07764068612699368,4,189.0,0.0001248904287714313,1
1578,7,0.005454545454545455,0,0.4,0.8421052631578902,0.09353553662539528,1,5,0.625,0.4358,0.04085164008426121,4,188.0,6.517151272687995e-05,1
1579,8,0.012986000000000001,0,0.2,0.7105263157894726,0.011809086337099813,4,0,0.375,0.2994,0.06409870598856457,4,170.0,0.0001238518389271782,1
1580,4,0.014545454545454547,0,0.2,0.8947368421052602,0.028443673563921013,4,5,0.5,0.2924,0.08207944628347877,4,170.0,4.6736542991388006e-05,1
1581,8,0.015592545454545456,1,0.2,0.8421052631578902,0.01798075927922478,4,4,0.375,0.2994,0.0806500150466446,4,195.0,0.0001248904287714313,1
1582,2,0.004440363636363636,1,0.2,0.8947368421052602,0.0103384923938591,4,6,0.375,0.2172,0.09945832079446285,4,170.0,5.348737697903294e-05,1
1583,8,0.016363636363636365,1,0.8,0.8421052631578902,0.017595029720341968,4,5,0.375,0.31820000000000004,0.07463135720734276,4,170.0,0.0001171010049395333,1
1584,2,0.012198363636363637,1,0.4,0.7105263157894726,0.007156223533075911,4,4,0.375,0.2396,0.09268733072524826,4,170.0,3.790852931523694e-05,1
1585,7,0.013234000000000001,1,0.2,0.9210526315789451,0.03712258863878425,4,4,0.375,0.2902,0.06567860367138129,4,170.0,0.00014488328327330282,1
1586,7,0.02181818181818182,1,0.4,0.8421052631578902,0.04531934176504397,1,5,0.625,0.43960000000000005,0.048299729160397244,4,170.0,0.0024705455920169825,1
1587,2,0.016389454545454547,1,0.2,0.8421052631578902,0.012098383506261922,4,0,0.375,0.2394,0.08892566957568462,4,165.0,5.8939973661361544e-05,1
1588,2,0.027272727272727275,1,0.2,0.7894736842105203,0.011568005362798058,4,5,0.375,0.2394,0.08666867288594646,4,170.0,6.906622464282895e-05,1
1589,2,0.006046545454545455,1,0.2,0.8684210526315752,0.014629733736430364,4,0,0.375,0.2388,0.08967800180559735,4,144.93,5.919962112242481e-05,1
1590,2,0.01273218181818182,0,0.2,0.8684210526315752,0.016076219582240904,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1591,8,0.02181818181818182,1,0.6000000000000001,0.5789473684210478,0.0044561166208962385,1,5,0.375,0.3982,0.049052061390309966,4,170.0,0.0001378728018245946,1
1592,2,0.01090909090909091,1,0.4,0.7894736842105203,0.01217070779855245,4,5,0.375,0.2398,0.06861269936804093,4,165.0,6.517151272687995e-05,1
1593,2,0.013397454545454546,1,0.2,0.8421052631578902,0.014460977054419136,1,5,0.375,0.24960000000000002,0.1363226000601866,4,155.0,4.543830568607167e-05,1
1594,7,0.008,1,0.4,0.8684210526315752,0.019403137027605145,1,0,0.625,0.29860000000000003,0.08584110743304244,4,156.0,9.217484867745969e-05,1
1595,2,0.013742,1,0.2,0.7894736842105203,0.012291248285703327,4,0,0.375,0.2394,0.1063045440866687,1,170.0,6.205574319412075e-05,1
1596,7,0.010545454545454545,0,0.2,0.7894736842105203,0.08630310739634259,1,0,0.375,0.42860000000000004,0.06154077640686128,4,210.0,0.0001716269717628193,1
1597,8,0.009090909090909092,0,0.4,0.7894736842105203,0.046524746636552754,1,0,0.375,0.3936,0.10006018657839302,4,215.0,0.00010282039458105363,1
1598,7,0.018181818181818184,1,0.2,0.7894736842105203,0.015184219977324404,1,5,0.625,0.29860000000000003,0.08584110743304244,4,156.0,9.217484867745969e-05,1
1599,8,0.019800363636363637,1,0.2,0.8421052631578902,0.015184219977324404,1,5,0.375,0.24960000000000002,0.1580650015046645,4,190.0,0.0001248904287714313,1
1600,8,0.01825909090909091,1,0.2,0.8157894736842053,0.013255572182910354,1,0,0.375,0.29960000000000003,0.10969003912127598,4,170.0,7.815388578004329e-05,1
1601,8,0.012888545454545455,1,0.4,0.8157894736842053,0.010555465270730677,4,4,0.375,0.2394,0.0904303340355101,4,172.0,9.814674028191482e-05,1
1602,8,0.020905636363636366,1,0.4,0.8157894736842053,0.013424328864921582,4,0,0.375,0.2994,0.0806500150466446,4,195.0,0.0001248904287714313,1
1603,7,0.008181818181818182,1,0.2,0.8684210526315752,0.021211244334868318,4,0,0.375,0.2398,0.0783930183569064,1,164.26,8.672225199513109e-05,1
1604,2,0.008257454545454545,1,0.2,0.9473684210526301,0.015160111879894227,4,0,0.375,0.2394,0.10246764971411376,1,170.0,0.0024705455920169825,1
1605,2,0.021721454545454547,1,0.2,0.8157894736842053,0.012749302136876663,4,5,0.375,0.2394,0.08666867288594646,4,170.0,6.906622464282895e-05,1
1606,8,0.018181818181818184,0,0.6000000000000001,0.7894736842105203,0.015184219977324404,1,5,0.375,0.29960000000000003,0.1063045440866687,4,186.0,0.00011035017095188836,1
1607,8,0.021813636363636365,1,0.2,0.8421052631578902,0.011905518726820517,4,4,0.375,0.2394,0.11533253084562145,1,170.0,9.061696391108009e-05,1
1608,8,0.003454545454545455,0,0.2,0.8421052631578902,0.09353553662539528,4,0,0.375,0.3996,0.06214264219079146,4,226.0,0.0001171010049395333,1
1609,2,0.01180109090909091,1,0.4,0.8157894736842053,0.010507249075870327,4,0,0.375,0.2394,0.08892566957568462,4,165.0,5.8939973661361544e-05,1
1610,2,0.014815272727272729,1,0.4,0.8157894736842053,0.011616221557658409,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1611,8,0.008194,1,0.2,0.8684210526315752,0.01602800338738055,4,0,0.375,0.2394,0.1063045440866687,4,170.0,9.061696391108009e-05,1
1612,8,0.012363636363636365,0,0.2,0.8684210526315752,0.2647030283796425,4,5,0.25,0.9326000000000001,0.0054920252783629275,4,250.0,0.00012229395416079862,1
1613,2,0.011957818181818182,1,0.2,0.8157894736842053,0.013496653157212109,4,0,0.375,0.2398,0.08742100511585915,4,172.0,8.438542484556168e-05,1
1614,2,0.011090909090909092,1,0.4,0.8157894736842053,0.012291248285703327,4,0,0.375,0.2398,0.08742100511585915,4,172.0,8.438542484556168e-05,1
1615,8,0.009090909090909092,0,0.6000000000000001,0.6315789473684177,0.040497722279008844,1,0,0.375,0.5974,0.04453806801083359,4,250.0,0.0001378728018245946,1
1616,8,0.004181818181818182,0,0.2,0.8684210526315752,0.10498688290472873,1,0,0.375,0.399,0.08305747818236534,4,231.0,0.00012748690338206396,1
1617,8,0.003090909090909091,0,0.2,0.8684210526315752,0.19720035557515062,1,0,0.375,0.5986,0.07056876316581404,4,250.0,0.00012229395416079862,1
1618,2,0.018719636363636365,0,0.2,0.8421052631578902,0.009639357568384004,4,0,0.375,0.1996,0.12052362323201929,4,150.0,5.348737697903294e-05,1
1619,8,0.011436363636363637,1,0.2,0.7368421052631575,0.01819773215609636,1,0,0.375,0.2728,0.10795967499247669,4,170.0,0.00011580276763421697,1
1620,2,0.011832,1,0.4,0.7894736842105203,0.009036655132629613,4,0,0.375,0.1996,0.10103821847727959,4,152.0,3.920676662055328e-05,1
1621,2,0.013795636363636364,1,0.2,0.8157894736842053,0.012363572577993854,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1622,2,0.017983818181818184,1,0.2,0.7894736842105203,0.012701085942016313,4,5,0.375,0.2394,0.08666867288594646,4,170.0,6.906622464282895e-05,1
1623,2,0.008181818181818182,1,0.2,0.7894736842105203,0.009036655132629613,4,0,0.375,0.1996,0.12052362323201929,4,150.0,5.348737697903294e-05,1
1624,8,0.013834363636363638,0,0.2,0.8421052631578902,0.021404109114309722,1,4,0.375,0.3164,0.09027986758952752,4,190.0,0.00011320629302358429,1
1625,2,0.00991,1,0.4,0.8421052631578902,0.012074275408831745,4,4,0.375,0.2394,0.08892566957568462,4,165.0,5.8939973661361544e-05,1
1626,8,0.004363636363636364,0,0.2,0.8947368421052602,0.05472149976281248,1,5,0.375,0.3936,0.10006018657839302,4,215.0,0.00010282039458105363,1
1627,8,0.017558727272727274,1,0.2,0.8157894736842053,0.011736762044809286,4,6,0.375,0.2394,0.11533253084562145,1,170.0,9.061696391108009e-05,1
1628,7,0.005454545454545455,0,0.2,0.8947368421052602,0.03868961497174567,1,0,0.375,0.29860000000000003,0.09160286736693699,1,170.0,0.00010489757426955976,1
1629,2,0.011585454545454546,1,0.4,0.8157894736842053,0.012243032090842976,4,0,0.375,0.2394,0.08892566957568462,4,165.0,5.8939973661361544e-05,1
1630,2,0.0026201818181818184,1,0.2,0.9473684210526301,0.01000097902983664,4,0,0.375,0.1592,0.11262413481793562,4,170.0,0.0024705455920169825,1
1631,7,0.002,0,0.2,0.973684210526315,0.035435021818671954,4,0,0.375,0.1998,0.08523924164911226,1,170.0,9.243449613852295e-05,1
1632,7,0.0038181818181818182,0,0.2,0.973684210526315,0.042667451047724646,4,0,0.375,0.29960000000000003,0.08862473668371953,1,170.0,1.0,1
1633,7,0.0062530909090909095,1,0.2,0.8421052631578902,0.014581517541570013,4,0,0.375,0.2398,0.0783930183569064,1,164.26,8.672225199513109e-05,1
1634,2,0.003636363636363637,1,0.2,0.973684210526315,0.01614854387453143,4,5,0.375,0.2394,0.10246764971411376,1,170.0,0.0024705455920169825,1
1635,7,0.0018181818181818184,1,0.2,0.973684210526315,0.03205988817844736,4,5,0.375,0.1996,0.08365934396629551,1,170.0,9.425202836596583e-05,1
1636,7,0.003636363636363637,0,0.2,0.973684210526315,0.03688150766448249,4,5,0.375,0.29960000000000003,0.058230514595245274,1,170.0,0.0024705455920169825,1
1637,2,0.008545454545454545,0,0.2,0.8947368421052602,0.018559353617548995,4,0,0.375,0.2394,0.09389106229310865,1,170.0,8.04907129296127e-05,1
1638,2,0.010969636363636364,1,0.4,0.7631578947368425,0.006023142953857656,4,0,0.375,0.1996,0.12691844718627746,4,145.0,3.842782423736347e-05,1
1639,2,0.014737818181818184,1,0.2,0.7631578947368425,0.008313412209724341,1,0,0.375,0.23720000000000002,0.12729461330123384,4,151.63,5.8939973661361544e-05,1
1640,8,0.009418181818181819,1,0.4,0.6578947368421026,0.009759898055534882,4,0,0.375,0.3598,0.048299729160397244,4,206.0,9.762744535978829e-05,1
1641,2,0.005963090909090909,1,0.4,0.8157894736842053,0.012243032090842976,4,0,0.375,0.2394,0.08892566957568462,4,165.0,5.8939973661361544e-05,1
1642,2,0.012678363636363637,1,0.2,0.8157894736842053,0.01183319443452999,4,0,0.375,0.2394,0.08892566957568462,4,165.0,5.8939973661361544e-05,1
1643,8,0.009818181818181818,1,0.4,0.8157894736842053,0.014581517541570013,4,0,0.375,0.2994,0.0806500150466446,4,195.0,0.0001248904287714313,1
1644,2,0.020048545454545454,1,0.4,0.8157894736842053,0.007397304507377669,4,0,0.375,0.2396,0.09336442973216971,4,160.0,5.764173635604521e-05,1
1645,7,0.005775818181818182,1,0.2,0.8684210526315752,0.011688545849948936,4,5,0.5,0.2396,0.08328317785133915,4,160.0,5.556455666753908e-05,1
1646,7,0.008304909090909092,1,0.4,0.8684210526315752,0.01494313900302265,4,0,0.375,0.2398,0.0783930183569064,1,164.26,8.672225199513109e-05,1
1647,2,0.012119272727272729,1,0.2,0.8421052631578902,0.0103384923938591,4,0,0.375,0.1996,0.13662353295215168,1,170.0,7.373987894196776e-05,1
1648,8,0.004909090909090909,1,0.2,0.8947368421052602,0.016992327284587577,1,0,0.375,0.29960000000000003,0.13256093891062293,1,170.0,0.0001015221572757373,1
1649,2,0.0067280000000000005,1,0.2,0.9473684210526301,0.011447464875647177,4,0,0.375,0.1998,0.11029190490520613,1,170.0,6.491186526581668e-05,1
1650,2,0.015504363636363637,1,0.4,0.6842105263157876,0.006047251051287832,4,0,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,1
1651,7,0.01090909090909091,1,0.4,0.8421052631578902,0.022175568232075345,1,5,0.375,0.3164,0.09471862774601267,4,190.0,9.632920805447196e-05,1
1652,8,0.0076363636363636364,1,0.2,0.8421052631578902,0.018776326494420577,4,0,0.375,0.2994,0.07764068612699368,1,170.0,0.0001248904287714313,1
1653,7,0.003636363636363637,1,0.2,0.973684210526315,0.04411393689353519,1,5,0.375,0.29860000000000003,0.09160286736693699,4,170.0,0.0024705455920169825,1
1654,4,0.005454545454545455,0,0.2,0.973684210526315,0.04773015150806154,1,5,0.625,0.29860000000000003,0.09160286736693699,4,170.0,0.0024705455920169825,1
1655,8,0.004545454545454546,0,0.2,0.8421052631578902,0.10800039508350068,1,0,0.375,0.39,0.06786036713812821,1,240.0,0.0001326798526033293,1
1656,7,0.014545454545454547,1,0.6000000000000001,0.7631578947368425,0.016389624848833186,1,5,0.625,0.4358,0.06033704483900091,4,175.0,0.0024705455920169825,1
1657,8,0.01090909090909091,1,0.4,0.7894736842105203,0.013617193644362986,4,5,0.375,0.31820000000000004,0.07538368943725551,4,170.0,0.00011320629302358429,1
1658,7,0.003636363636363637,1,0.2,0.973684210526315,0.048935556379570325,1,5,0.375,0.3912,0.06974119771291004,4,170.0,0.00010282039458105363,1
1659,7,0.003636363636363637,0,0.2,0.973684210526315,0.04748907053375978,4,5,0.375,0.2902,0.09160286736693699,4,170.0,0.00014488328327330282,1
1660,7,0.003636363636363637,0,0.2,0.973684210526315,0.04748907053375978,4,5,0.375,0.2902,0.09160286736693699,4,170.0,0.00014488328327330282,1
1661,7,0.010006727272727273,1,0.4,0.9210526315789451,0.03435015743431405,1,4,0.375,0.29860000000000003,0.09160286736693699,4,170.0,0.0024705455920169825,1
1662,2,0.011928545454545456,1,0.2,0.8684210526315752,0.01038670858871945,4,6,0.375,0.2172,0.09945832079446285,4,170.0,5.348737697903294e-05,1
1663,4,0.012727272727272728,1,0.2,0.9473684210526301,0.02603286382090345,0,5,0.625,0.2924,0.09160286736693699,4,170.0,0.0024705455920169825,1
1664,2,0.013595818181818183,1,0.2,0.8157894736842053,0.014726166126151068,4,0,0.375,0.2394,0.08666867288594646,4,170.0,6.906622464282895e-05,1
1665,8,0.018616727272727274,1,0.4,0.7105263157894726,0.009422384691512426,4,0,0.375,0.2992,0.07914535058681915,4,170.0,0.0024705455920169825,1
1666,8,0.016401818181818184,1,0.2,0.7894736842105203,0.011568005362798058,1,0,0.375,0.29960000000000003,0.10577791152572977,4,170.0,0.00011190805571826796,1
1667,8,0.011340545454545456,1,0.2,0.7631578947368425,0.01127870819363595,4,4,0.375,0.2394,0.11533253084562145,1,170.0,9.061696391108009e-05,1
1668,8,0.014545454545454547,1,0.2,0.7894736842105203,0.010603681465591031,1,5,0.375,0.24960000000000002,0.11939512488715018,4,158.0,9.373273344383929e-05,1
1669,2,0.004585272727272728,0,0.4,0.8684210526315752,0.011905518726820517,4,0,0.375,0.1996,0.14234125789948843,1,170.0,7.373987894196776e-05,1
1670,2,0.011710727272727274,1,0.6000000000000001,0.7631578947368425,0.011760870142239463,1,4,0.375,0.24960000000000002,0.1363226000601866,4,155.0,4.543830568607167e-05,1
1671,7,0.009454545454545455,1,0.2,0.8684210526315752,0.02036746092481217,1,0,0.375,0.2994,0.1084863075534156,4,154.19,8.334683500130863e-05,1
1672,8,0.005454545454545455,0,0.4,0.8684210526315752,0.020126379950510417,4,0,0.375,0.2924,0.0993078543484803,4,170.0,0.0001248904287714313,1
1673,8,0.0025454545454545456,0,0.2,0.9210526315789451,0.283989506323783,1,0,0.375,0.5850000000000001,0.048299729160397244,4,250.0,0.0024705455920169825,1
1674,7,0.008831636363636364,1,0.2,0.8947368421052602,0.02181394677062271,1,0,0.375,0.2792,0.12503761661149565,4,170.0,8.334683500130863e-05,1
1675,8,0.012986000000000001,0,0.2,0.7105263157894726,0.011809086337099813,4,0,0.375,0.2994,0.07312669274751732,4,170.0,0.0001238518389271782,1
1676,8,0.005454545454545455,0,0.2,0.9210526315789451,0.13693011199971147,1,0,0.375,0.39,0.06786036713812821,1,240.0,0.0001326798526033293,1
1677,2,0.013726909090909092,1,0.2,0.7368421052631575,0.007951790748271709,4,0,0.375,0.1996,0.08892566957568462,4,170.0,0.0024705455920169825,1
1678,8,0.017447818181818182,1,0.2,0.8421052631578902,0.01470205802872089,4,5,0.375,0.2994,0.0806500150466446,4,195.0,0.0001248904287714313,1
1679,2,0.00847509090909091,1,0.2,0.7894736842105203,0.00939827659408225,4,0,0.375,0.1996,0.10103821847727959,4,152.0,3.920676662055328e-05,1
1680,7,0.005454545454545455,1,0.2,0.8421052631578902,0.016992327284587577,4,5,0.375,0.2398,0.0783930183569064,1,164.26,8.672225199513109e-05,1
1681,8,0.0034040000000000003,1,0.2,0.7894736842105203,0.010748330050172086,4,0,0.375,0.2396,0.08215467950647007,4,160.0,9.632920805447196e-05,1
1682,7,0.0010169090909090909,0,0.2,1.0,0.04445145025755765,4,0,0.375,0.2706,0.07086969605777912,1,170.0,0.00010489757426955976,1
1683,7,0.007272727272727274,0,0.2,0.8421052631578902,0.0646058197091845,1,5,0.375,0.3936,0.06507673788745111,4,212.0,0.00011190805571826796,1
1684,2,0.003795454545454546,1,0.2,0.9473684210526301,0.011640329655088582,4,4,0.375,0.1996,0.13662353295215168,1,170.0,7.373987894196776e-05,1
1685,2,0.008442909090909091,1,0.4,0.8684210526315752,0.006963358753634507,4,4,0.375,0.1598,0.13609690039121278,4,135.0,7.036446194814528e-05,1
1686,8,0.02321309090909091,0,0.2,0.8157894736842053,0.01494313900302265,4,5,0.375,0.2994,0.08215467950647007,4,195.0,0.0001248904287714313,1
1687,7,0.002329818181818182,1,0.2,0.9473684210526301,0.019788866586487954,4,4,0.375,0.2394,0.07854348480288895,1,170.0,8.334683500130863e-05,1
1688,7,0.0047272727272727275,1,0.2,0.973684210526315,0.04507826079074222,1,4,0.625,0.3912,0.0681613000300933,4,170.0,1.1424488286783736e-05,1
1689,2,0.008336545454545456,1,0.2,0.6842105263157876,0.006457088707600817,4,0,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,1
1690,7,0.0066089090909090915,1,0.2,0.9473684210526301,0.022175568232075345,4,0,0.375,0.1996,0.08215467950647007,1,170.0,8.334683500130863e-05,1
1691,2,0.006363636363636364,0,0.2,0.8684210526315752,0.019885298976208655,4,0,0.375,0.2394,0.07621125489015951,4,177.22,6.517151272687995e-05,1
1692,7,0.0031016363636363637,0,0.2,0.9473684210526301,0.04908020496415138,1,0,0.625,0.3912,0.052663256093891074,4,170.0,1.1424488286783736e-05,1
1693,7,0.006727272727272728,0,0.2,0.8947368421052602,0.18514630686006278,1,0,0.375,0.5986,0.04739693048450198,4,170.0,0.0024705455920169825,1
1694,2,0.008756909090909091,1,0.4,0.8157894736842053,0.00915719561978049,4,0,0.375,0.1996,0.10103821847727959,4,152.0,3.920676662055328e-05,1
1695,8,0.007272727272727274,1,0.6000000000000001,0.7368421052631575,0.009759898055534882,4,5,0.375,0.2394,0.0904303340355101,4,169.0,7.555741116941062e-05,1
1696,8,0.027272727272727275,1,0.4,0.6052631578947327,0.00433557613374536,1,5,0.375,0.281,0.07463135720734276,3,154.6,0.00010931158110763529,1
1697,2,0.003636363636363637,1,0.2,0.9210526315789451,0.017595029720341968,4,5,0.375,0.1998,0.08019861570869696,1,170.0,6.517151272687995e-05,1
1698,7,0.008545454545454545,0,0.2,0.8947368421052602,0.04025664130470708,1,0,0.375,0.3164,0.07914535058681915,4,170.0,9.632920805447196e-05,1
1699,2,0.020492909090909093,1,0.2,0.7368421052631575,0.006987466851064682,4,0,0.375,0.2394,0.09990972013241048,4,170.0,0.0024705455920169825,1
1700,7,0.009636363636363637,0,0.2,0.9210526315789451,0.09353553662539528,1,0,0.625,0.551,0.05988564550105326,4,157.3,0.0024705455920169825,1
1701,2,0.011980909090909092,0,0.4,0.8157894736842053,0.01004919522469699,4,0,0.375,0.1996,0.147457117062895,1,170.0,7.373987894196776e-05,1
1702,7,0.002840909090909091,0,0.2,0.973684210526315,0.02424886461107045,4,0,0.375,0.2394,0.07463135720734276,4,170.0,5.971891604455135e-05,1
1703,2,0.019562727272727273,1,0.2,0.7894736842105203,0.013014491208608595,1,5,0.375,0.24960000000000002,0.1363226000601866,4,155.0,4.543830568607167e-05,1
1704,2,0.004334181818181819,1,0.2,0.8421052631578902,0.012339464480563677,4,0,0.375,0.2394,0.10389708095094796,1,170.0,5.9978563505614614e-05,1
1705,2,0.0052681818181818186,1,0.2,0.7894736842105203,0.007300872117656966,4,4,0.375,0.1996,0.1302287089978935,4,170.0,4.803478029670434e-05,1
1706,7,0.005589454545454546,1,0.2,0.8684210526315752,0.018077191668945482,4,5,0.375,0.2398,0.0783930183569064,1,164.26,8.672225199513109e-05,1
1707,2,0.0018841818181818183,1,0.2,0.973684210526315,0.01137514058335665,4,0,0.375,0.1996,0.10999097201324104,4,170.0,0.0024705455920169825,1
1708,8,0.018181818181818184,1,0.2,0.7894736842105203,0.015184219977324404,4,5,0.375,0.2994,0.07764068612699368,4,195.0,0.0001248904287714313,1
1709,8,0.013737272727272728,1,0.2,0.8157894736842053,0.014774382321011418,4,0,0.375,0.2994,0.0806500150466446,4,195.0,0.0001248904287714313,1
1710,7,0.011078000000000001,1,0.4,0.8684210526315752,0.023188108324142722,4,5,0.375,0.31820000000000004,0.06560337044839001,4,170.0,9.632920805447196e-05,1
1711,7,0.014181818181818183,0,0.4,0.6315789473684177,0.03205988817844736,1,0,0.375,0.5986,0.034757749021968105,4,222.0,0.0024705455920169825,1
1712,7,0.02181818181818182,1,0.2,0.8421052631578902,0.021211244334868318,1,5,0.375,0.24960000000000002,0.12955160999097204,4,172.0,7.763459085791676e-05,1
1713,8,0.026033636363636366,1,0.2,0.7631578947368425,0.008433952696875222,1,0,0.375,0.29960000000000003,0.14083659343966298,4,170.0,9.632920805447196e-05,1
1714,8,0.020988,1,0.2,0.8421052631578902,0.014460977054419136,4,0,0.375,0.2746,0.10269334938308758,4,190.0,0.0001248904287714313,1
1715,2,0.007818181818181818,1,0.2,0.8684210526315752,0.011085843414194545,4,5,0.375,0.2394,0.10389708095094796,1,170.0,5.9978563505614614e-05,1
1716,2,0.011510727272727273,1,0.2,0.7894736842105203,0.00988043854268576,4,5,0.375,0.2396,0.08591634065603371,4,145.0,3.790852931523694e-05,1
1717,2,0.027272727272727275,1,0.2,0.7894736842105203,0.011568005362798058,1,5,0.375,0.24960000000000002,0.1363226000601866,4,155.0,4.543830568607167e-05,1
1718,8,0.009636363636363637,0,0.2,0.8947368421052602,0.1827354971170452,1,0,0.375,0.5986,0.07056876316581404,4,250.0,0.00012229395416079862,1
1719,2,0.0071610909090909095,1,0.2,0.8947368421052602,0.018559353617548995,4,5,0.375,0.2394,0.10479987962684323,1,170.0,8.04907129296127e-05,1
1720,8,0.0076363636363636364,0,0.2,0.8684210526315752,0.12487606328462364,1,0,0.25,0.5986,0.07530845621426421,4,170.0,0.0024705455920169825,1
1721,4,0.005319454545454546,0,0.2,0.9473684210526301,0.018221840253526536,4,0,0.625,0.1998,0.08365934396629551,1,170.0,1.4280610358479669e-05,1
1722,2,0.011241636363636365,0,0.2,0.8421052631578902,0.016437841043693537,4,0,0.375,0.2394,0.10773397532350285,4,180.0,8.04907129296127e-05,1
1723,2,0.015254727272727274,1,0.2,0.7631578947368425,0.006505304902461169,4,0,0.375,0.1996,0.12691844718627746,4,145.0,3.842782423736347e-05,1
1724,2,0.006053636363636364,1,0.2,0.7631578947368425,0.008747357963467504,4,5,0.375,0.1996,0.13662353295215168,1,170.0,7.373987894196776e-05,1
1725,2,0.006110909090909091,1,0.2,0.7894736842105203,0.009422384691512426,4,0,0.375,0.1996,0.13662353295215168,1,170.0,7.373987894196776e-05,1
1726,8,0.017381818181818182,1,0.2,0.7631578947368425,0.014340436567268258,1,0,0.375,0.24960000000000002,0.14392115558230517,4,160.0,0.0001248904287714313,1
